CID,SMILES
1019053,C1=CC=C2C(=C1)C(=O)N(S2(=O)=O)CCC(=O)NC3=CC=C(C=C3)Cl
24747050,C1CN(CCC1C(=O)C2=CC=C(C=C2)Cl)CC3=CC=CC=C3
1080690,CC1(CC2=C(C(=O)C1)SC(=N2)NS(=O)(=O)C3=CC=CC=C3)C
25237298,CCOC1=CC=C(C=C1)CC(=O)N/N=C(\C)/C2=CN=CC=C2
9707426,C/C(=N\N=C(N)N)/C1=CC(=CC=C1)Cl
3156690,CCN1CCCC1CNC(=O)C(=O)NC
8195285,CN(CC1=CC=C(C=C1)Cl)C(=O)C2=NC3=CC=CC=C3C=C2
1385378,CN1C(=C(C(=O)N(C1=O)C)C(=NC2=CC=C(C=C2)F)C3=CC=CC=C3)O
135472781,CC1=CC(=NC2=C1C(=CC=C2)O)NC3=CC(=CC(=C3)C(=O)OC)C(=O)OC
670786,C1=CSC(=C1)CC(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N
1502253,CC(=O)OCC1=C(C2=C(N1C)C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3
888211,C1CN(CCN1C=O)C(=O)C2=CC=C(O2)Br
64796,C1CC(=O)NC2=CC=CC=C21
2404988,CCOC1=NC2=CC=CC=C2C=C1C=O
3921576,CCOC(=O)C1=C(N=C(S1)NC(=O)CC2=CC=C(C=C2)F)C
3529980,CC1=CC=C(C=C1)C(=O)COC(=O)C2=CN3C=CC=CC3=N2
1548689,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)SC(F)F)F
872481,CC1=CC(=CC=C1)N(C(=O)C)S(=O)(=O)C2=CC=C(C=C2)Cl
2728513,CCC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)N=C(C=C3)C
2811595,C1CS(=O)(=O)CCN1CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)F
6903285,C1CCN(CC1)/N=C/C2=C(C=C(C=C2)OC(F)F)OC(F)F
2732055,CC1=CC(=C(C=C1)N2C(SCC2=O)C3=CN=CC=C3)Cl
7177783,CC1=CN2C(=O)C(=CN=C2S1)C(=O)N3CCN(CC3)C4=CC=CC=C4F
1271512,CS(=O)(=O)C1=CC2=C(C=C1)N=C(S2)NC(=O)CN3CCOCC3
2955658,CCN1C2=CC=CC=C2C(C1=O)(CC(=O)C3=C(OC=C3C)C)O
2349771,C1CCC(CC1)NC(=S)NC2=CC=C(C=C2)C(F)(F)F
8294576,COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC4=C(S3)CCCCC4
2814094,CC1=NN(N=C1C2=NN=C(O2)C3=CC=C(C=C3)C(F)(F)F)C4=CC=CC=C4
3849965,C=CCSC1=NC=C(N1CC2=CC=CC=C2)CO
4058881,COC(CNC(=O)C1=CC2=C(C=C1)N(C=N2)C3CCCCCC3)OC
6884595,C1=CC=C(C(=C1)CN2C=C(C3=CC=CC=C32)/C=N/NC(=O)CC#N)C#N
3113607,C1C(=NN(C1(C2=CC=C(C=C2)F)O)C(=O)C3=CC=CC=C3)C(F)(F)F
17385520,CC1=CC(=CC=C1)C(=O)N/N=C/C2=COC3=CC=CC=C3C2=O
750811,COC1=CC=C(C=C1)C2=NOC(=N2)C3=CC=C(O3)Br
1597815,CCCOC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)N4CCN(CC4)C
3113987,CC(C1=CC=CC=C1)NC(=O)C(=O)NN=C2CCCC2
24819465,CCCC1=CC2=C(C=C1)OC(=C2C)C(=O)NCC3=NN=C(O3)C
2804699,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)NC(=O)N(C)N
947964,COC(=O)C1=C(C2=CC=CC=C2N1)NC(=O)C3=CC=CC=C3F
16435830,CCSC1=NC=C(C(=N1)C(=O)NC2=CC=CC=C2C)Cl
946613,CC(C)C[C@@H](C(=O)OC)NC(=O)NC1=CC=CC=C1F
2970774,CC(C1=CC2=C(C=C1)OCO2)NC(=O)CCC3=CC=CC=C3
2976481,C1CC1NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C4=CC=CC=C4F
3129057,CC1=CC=C(C=C1)OC2=CC=C(C=C2)OCC(=O)NC3CCS(=O)(=O)C3
891860,C1CCC2=C(C1)C(=NN2C3=CC=C(C=C3)C(=O)O)C(F)(F)F
17253051,CC1=C(C=CC=C1Cl)NC(=O)C2=NOC(=C2)C3=CC=CO3
2899675,C1CCC2C(C1)C(=O)N(C2=O)CC(=O)NC3=CC=CC=C3C(=O)O
2806294,C1=CC(=CC(=C1)Cl)NC(=O)NC2=CSC(=C2)[N+](=O)[O-]
2819311,CN1C2=CC=CC=C2C(=O)/C(=C\NC3=CC=C(C=C3)F)/S1(=O)=O
4808153,CC1=CC=C(C=C1)OCCN2C=NC3=C2C(=O)N(C(=O)N3C)C
3871137,CC1CCCN(C1)CC2=CSC(=N2)N
3386009,CC1=CC(=NC(=N1)N2CCOCC2)OC3=CC=C(C=C3)[N+](=O)[O-]
865786,CN1C(=NN=C1SCC2=CC=CC=C2)C3=CC=C(C=C3)O
1711224,CC1=CC(=CC=C1)C(=O)OCC(=O)NC2=CC=C(C=C2)F
2731041,CC1=C(C=C(C=C1)NC(=S)NC2=CC=CC=N2)C
88675,CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C
4782931,C1=CC=C2C(=C1)C(=CN2)CCC(=O)NCCC3=CC=C(C=C3)Cl
5333364,C1OC2=C(O1)C=C(C(=C2)/C=N/NC(=O)C3=NON=C3N)[N+](=O)[O-]
6486591,CN1C(=O)C2=C(C=CS2)N(C1=O)CC3=CC=C(C=C3)C=C
2958391,CC(C1=CC=CC=C1)NCC2=CC3=C(C=C2)OCO3.Cl
7711582,C[C@@H](C(=O)NC1CC1)NC(=O)N2CCN3C2=NC4=CC=CC=C43
2403031,CC(C)(C)NC(=O)NC(=O)CSC1=NC=CC=N1
2974259,CNCC1=C(C=CC2=CC=CC=C21)OCC3=CC=C(C=C3)F.Cl
35023558,CC1=CC=C(C=C1)C(=O)CCC(=O)NC2=NC=C(C=C2)C
1245607,CC(=O)C1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC4=C(S3)CCCC4
2059919,C1=CC=NC(=C1)SCC(=O)NC2=CC(=C(C=C2)F)[N+](=O)[O-]
135561643,C1=CC=C(C=C1)/C=C/CSC2=NC(=CC(=O)N2)C(F)(F)F
4791728,CC(CCC1=CC=CC=C1)NC(=O)C2=CC(=C(N=C2)Cl)Cl
135485035,COC1=C(C=C(C=C1)Cl)N=CC2=C(C3=CC=CC=C3OC2=O)O
3148028,C1=CC(=CC=C1OCC(=O)NC2=NC=C(S2)[N+](=O)[O-])Cl
840843,CNC1=NC(=NC(=N1)Cl)NC2=CC=CC=C2
747947,CN1C2=C(N=C1SCC3=CC=CC=C3)N(C(=O)NC2=O)C
679872,CN(C)C(=O)C1=C(OC2=C1C=C(C=C2)OC)C3=CC=CC=C3
945849,COC1=CC=CC=C1OC2=C(NN=C2)C3=C(C=C(C=C3)O)O
2809381,C1C2CC(C1C=C2)NC(=S)NNCCO
3309585,CN(C1=CC=CC=C1)C2=NC(=C(C(=N2)N3CCCC3)[N+](=O)[O-])N
831713,CC1=C(C=CC(=C1)OCC(=O)NC2=CC=NC=C2)Cl
2990621,C1CCC(CC1)CNC(=O)C2=CC=CC=C2[N+](=O)[O-]
6885749,C1=CC=C2C(=C1)C=CC3=C2C(=O)C(=CO3)/C=N/NC(=O)N
6472426,COC1=CC=C(C=C1)C2=NN(C(=O)C=C2)CC3=CC=CC=C3
869523,CCOC1=CC=CC=C1OCCN2CCCC2
9675633,C1C=CC\2C1C/C2=N\NC3=CC=CC=C3[N+](=O)[O-]
16312568,CC(C(=O)NCC1CCCO1)SC2=NC=NC3=C2C=NN3C4=CC=CC=C4
2165,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O
6620016,CCOC(=O)CN1C2=C(C=CC=N2)C(=O)N(C1=O)CC3=CC=C(C=C3)C
2988768,CCCCC1=NN=C(N1C)SCC(=O)NC2CCCCC2
2815274,CC(C)(C)C1=CC=C(C=C1)NC(=O)NC2=CC(=NN2C)C3=CC=CC=C3
4794181,CC1=CC2=C(C=C1C)OC(=O)C=C2CN(C)CC3=CC(=CC=C3)F
1919564,CC1=CC(=NO1)NC(=O)NCC(F)(F)F
6538887,C1=CC=C(C=C1)C2=C3C(=NN=C2C4=CC=CC=C4)NN=C3NC(=O)NC5=CC=CC=C5
6864775,COC1=CC=C(C=C1)/C=N/NC(=S)N
2675824,CCC(CC)C1=NN=C(S1)NC(=O)CCC2=CC=C(C=C2)OC
22431309,CC1=CC(=C(C=C1)C)NC2=NC3=CC=CC=C3N4C2=NN=C4
754219,CC1CCN(CC1)C2CCN(CC2)C(=O)C3=CC=CC=C3F
3688662,C1=CC=C(C=C1)C(C(=O)C2=CNC3=CC=CC=C32)Cl
135403744,CC(=O)C1=C(CCCC1=NCC2=NC3=CC=CC=C3N2)O
4118259,C1CCN(CC1)CCNC(=O)NC2=CC=CC(=C2)C(F)(F)F
5139167,CC(=O)N1CCN(CC1)C2=C(C(=C(C(=N2)N)C#N)CC#N)C#N
2230000,C1=CC2=C(C=CC(=C2)NCC3=CC=C(C=C3)Br)N=C1
919961,CC1=CC(=NC(=C1C#N)SCCN2CCOCC2)C
119163,COCCNC(=O)CN1C=NC(=N1)[N+](=O)[O-]
4962642,C1CC2=C3C(=CC(=C2)C(=O)CCl)CC(=O)N3C1
616284,COC1=CC(=CC=C1)OCCNC(=O)NC2=CC(=C(C=C2Cl)F)F
2972046,CC1CCN(CC1)C2=CC=C(C=C2)NC(=O)COC3=CC=C(C=C3)OC
2982241,C1=CC=C(C(=C1)C#N)NC(=O)CSC2=NC=C(C=C2)[N+](=O)[O-]
2935256,CC1=CC(=C(C=C1)C)OCCCNCC2=CC=CC=C2.C(=O)(C(=O)O)O
740793,CC1(CC(=CC(=O)C1)NC2=CC(=CC=C2)F)C
771994,COC1=CC=C(C=C1)NC(=O)CNC(=O)C2=CC=CO2
3084396,CC(C(=O)O)O.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
4652513,CC1=C(C(=NN1)SCC(=O)NC2CCCC2)[N+](=O)[O-]
3765310,C1=CC=C(C=C1)C2=CN3C(=N2)C4=CC=CC=C4C(=N3)N
3730213,CC(CCC1=CC=CO1)N(C)S(=O)(=O)C2=CC=C(C=C2)C(=O)C
6465627,CC1=C(C=C(C=C1)NC(=O)CN2CCC3=CC=CC=C3C2)C
2732022,C1C(=O)N(C(S1)C2=CN=CC=C2)CC3=CC(=C(C=C3)Cl)Cl
801446,CC1=CC(=NN1S(=O)(=O)C2=CC(=C(C=C2)Cl)OC)C
2816577,CN1CCN(CC1)CC(=O)NC2=C(C=NN2C3=CC=CC=C3)C#N
16191331,C1CN(CCNC1=O)CC2=NC(=NO2)C3=CC=C(C=C3)Cl
17373323,C1CC1NC(=O)/C(=C/C2=CC=C(C=C2)OCC(=O)N)/C#N
2980596,C1CC(OC1)CNC(=O)CN2C=CC(=N2)[N+](=O)[O-]
2865500,CC1=CC(=C(C=C1)C)NC(=O)CCC2=CC=C(O2)C
19585710,CC1=C(C=NN1C)C2=NC3=CC=CC=C3N2
81289,CN1C=C2C=CC(=CC2=N1)[N+](=O)[O-]
7593509,COC1=NN=C(C=C1)C2=CC(=CC=C2)NC(=O)C3=CC=CS3
8417363,C1=CN=CC=C1CNC(=S)NC2=CC(=CC(=C2)Cl)Cl
1541671,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=CC3=C(CCC3)C=C2
20888285,C1CCCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)NC=C3
18105311,CC1CCCN(C1)C(=O)C2=CC=C(O2)C3=CC=CC=C3Cl
4790578,CC(C)NC(=O)CC1(CCCC1)C(=O)NCC2=CC=C(C=C2)Cl
3250498,CC(=O)NC1=NN(C(S1)(C)C2=CN=CC=C2)C(=O)C
828266,CC1=C(C(=O)N=C(N1C2=CC=CC=C2OC(=O)C)C)C3=CC=CC=C3
878763,COC1=CC=C(C=C1)CCNC(=S)NC2=CC=CC=C2
2817219,CCS(=O)CC(=O)NC1=C(OC2=CC=CC=C2C1=O)C3=CC=CC=C3
2340728,C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=C(C=C(C=C3)F)F
3691945,COC1=CC=CC(=C1)NC(=O)C(=O)NCCC2=CC=C(C=C2)F
6888582,CCC1=CC=C(C=C1)C2=NNC(=C2)C(=O)N/N=C/C3=CC=CO3
9633938,CN(C)/C=N/C1=NC=CC(=N1)C2=CC=CS2
921775,COC1=CC=C(C=C1)CNC2=NC=NC3=C2NC4=CC=CC=C43
3341655,CC1=NC2=CC=CC=C2N=C(C1C3=CC=CC=C3)NC(=O)C4=CC=C(C=C4)OC
3453266,CCC(C1=CC=CC=C1)C(=O)OCC(=O)N2C(CCCC2C)C
7642112,C1=CC=C(C(=C1)C(=O)N)OCC2=NC3=CC=CC=C3S2
746903,CC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC=CC=C3F
888550,CC1=C(C=C(C=C1)NCCC(=O)C2=CC=CC=C2)Cl
6490172,C1=CC(=CC(=C1)N)C(=O)NC2=CC=CC3=C2C=CC=N3
2349968,CCCCNC(=S)NC1=CC=C(C=C1)C(F)(F)F
2435216,COC1=CC=C(C=C1)C(=O)NCC(=O)OCC(=O)N2CCC3=CC=CC=C32
1121612,C1CCC(CC1)CC(=O)NCC2=CC=C(C=C2)F
856230,C1=CC=C2C(=C1)N=CN2CC3=NN=C(O3)SCC(=O)N
3114026,CC(C)(C)NC(=O)C(=O)NCC1=CC=CC=N1
4881816,CC(C)NC(=O)NC(=O)COC(=O)C1=C(C=C(C=C1)SC)OC
3293869,C1CCC(C1)NC(=O)CSC2=CNC3=CC=CC=C32
5702223,CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl
2110721,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=C(C(=C(C=C2)F)F)F
3162290,C1=CC=C(C=C1)CC(=O)NC2=CC=C(C=C2)NC(=O)C3=CC=CS3
714737,CC1=CC=C(C=C1)C2=NN(C(=O)C3=CC=CC=C32)CC(=O)OC
3155225,CC1=CC(=CC=C1)NC(=O)CN2C(=O)CSC2=O
2815040,CCN1C(=NNC1=S)CN2C3=CC=CC=C3SC4=CC=CC=C42
715553,C1=CC(=CN=C1)NC(=S)NC2=C(C=C(C=C2)Br)F
6906421,C1COCCN1C2=CC=C(C=C2)/C=N/NC(=O)C3=CC=C(C=C3)O
4886699,CNC(=O)CSC1=NC(=NS1)SC
8353562,C1=CC(=CC=C1N2C=NN=N2)OCC(=O)NC3=CC(=CC(=C3)Cl)Cl
941989,CC1=CC(=C(C=C1)NC(=O)N[C@@H](C(C)C)C(=O)O)C
2844883,COC1=CC=C(C=C1)NC2(C3=CC=CC=C3C(=O)O2)C4=CC=CC=C4
2804076,C1=CC=C(C=C1)C2=C(N=NN2C3=CC=CC(=C3)C(F)(F)F)C(=O)O
2767798,C1=CC=NC(=C1)C2=NC(=NC=C2)C3=CC=C(C=C3)O
679570,COC1=CC=CC=C1C(=O)NC2=C(C3=C(S2)CCCC3)C(=O)N
2327942,C1=CC=C2C(=C1)C(=O)N(S2)C3=NC=CS3
2728519,CCOC(=O)/C(=C/NC1=C(C=CC(=C1)F)C)/C#N
4556994,CN(CC1=CC=CC=C1)CC(=O)NC2=C(C=C(C=C2)F)[N+](=O)[O-]
723332,COC1=C(C=C(C=C1)NC(=O)C2=CC3=CC=CC=C3O2)OC
4882528,CC(C(=O)N)OC(=O)C1=CN(N=C1C2=CN=CC=C2)C3=CC=CC=C3
4982645,C1=CC=C2C(=C1)NC(=N2)CC(=O)C3=CC=C(C=C3)Cl
2983815,CC1=C(C(=NN1C(C)C(=O)NCC2=CC=CO2)C)[N+](=O)[O-]
24761216,CC1=CC=C(C=C1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl
2834849,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C3=CC=C(C=C3)[N+](=O)[O-]
517348,C1CCN(C1)C(=S)[S-].[NH4+]
24818668,COC1=CC=CC(=C1)NC(=O)NCCCCC2=CC=CC=C2
4282910,CC1CCCCC1NC(=O)COC(=O)C2=C(C=CS2)C
950921,COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N3CCCC3
16312903,CC1=CC=C(C=C1)NC(=O)C2CC(=O)N(C2)C(C)C3=CC=CC=C3
3091340,CC1=CC2=C(C=C1)NC(=C2N=NC3=CC=CC=C3C)O
4780504,CC(C1=CC=CC=C1OC)NC(=O)CC2=CSC=C2
6465251,COC1=CC=CC(=C1)C(=O)NC2=CC3=C(C=C2)NN=C3
683793,CC1=CC=CC=C1OCC(=O)NC2=CC=CC(=C2)NC(=O)C
6878126,COC1=CC2=C(C=C1)NC(=C2)C(=O)N/N=C/C3=CC=CC=C3OC
3636585,CC(C)C1=NC(=NN1)SCC(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])OC
3517168,C1=CC=C(C=C1)OCC(COC(=O)C2=CC=C(C=C2)[N+](=O)[O-])O
9619264,CCN1C(=O)N(/C(=N/S(=O)(=O)/N=C\2/N(C(=O)N(C2)CC)CC)/C1)CC
120394,COC1=CC=CC=C1OCCOCCN2CCCC2
7240798,C1CCCC2(CC1)C(=O)N(C(=O)N2)CC(=O)C3=CC=CS3
16544019,C1CCC(CC1)(C#N)NC(=O)COC(=O)/C=C/C2=NC3=CC=CC=C3C=C2
675529,C1OC2=C(O1)C=C(C=C2)CNC(=O)NC3=CC=C(C=C3)Cl
3559,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
17253055,CC(=O)C1=CC(=CC=C1)NC(=O)C2=NOC(=C2)C3=CC=CO3
4616212,CC(C)C(=O)NC1=C2CSCC2=NN1C3=CC=CC=C3
16578791,CC1=NN(C(=C1C(=O)OCC2=CC=C(C=C2)OC)Cl)C3=CC=CC=C3
2247580,C1=CC=C2C(=C1)C(=O)C(=O)N2CC(=O)C3=CC=C(C=C3)Cl
967770,CCOC1=CC=C(C=C1)NC(=O)C2=CC=CC=C2SC
3812863,COC1=CC(=C(C=C1)C2=CC(=NN2)C3=CC=C(C=C3)Cl)O
224146,COC1=CC=C(C=C1)C(=O)NC2=CC3=CC=CC=C3C=C2
3155133,C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3CCCO3
4785094,CN(CC1=CC=C(C=C1)SC)C(=O)C2=CC3=CC=CC=C3O2
1508411,CC1=CC=C(C=C1)S(=O)(=O)C2=C(N(N=N2)C3=CC(=CC=C3)F)N
6456953,C1CCN(C1)C(=O)CCC(=O)NC2=CC(=C(C=C2)Cl)Cl
2537444,CSC1=C(C=CC=N1)C(=O)NCC2=CC=CC=C2Cl
5282318,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C.C(=C\C(=O)O)\C(=O)O
4173504,CC1=NC2=CC=CC=C2C(=O)N1NC(=O)C3=CC=CC=C3OC
4264496,CCCCC(=O)NC1(C(=O)N(C(=O)N1)CC2=CC=CC=C2)C(F)(F)F
6487925,CC1=NC2=C(N1)C=C(C=C2)C(=O)N3CCN(CC3)CC4=CC=CC=C4
2699742,CC1=C(NC(=C1C(=O)C)C)C(=O)COC(=O)C2=CN=C(C=C2)Cl
135535451,CC1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)CSC3=NN=C(C(=O)N3)C
2731000,CC1=C(C(=CC=C1)Cl)NC(=S)NN
17265868,C1=CC(=CC(=C1)[N+](=O)[O-])NC(=O)NN2C=NN=C2
6537361,COC1=CC2=C(C=C1)/C(=N\OC(=O)C3=CC=CC=C3OC)/CCC2
7601955,C1CC(=O)NC2=C1C=C(C=C2)S(=O)(=O)NC3=CC=CC=C3F
1905506,C1=CC=C(C=C1)C(C#CCN(CCO)CCO)(C2=CC=CC=C2)O
604819,CC(=O)C1=CSC(=N1)C2=CC=CC=C2
135642212,CC/C(=N\NC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])/C2=CC=C(C=C2)O
2473216,C1=CC(=CC=C1C2=NN(C=C2/C=C/C(=O)O)CCC#N)F
5735740,CCOC1=CC=CC(=C1OC)/C=C/C2=NC3=C(C=CC=C3O)C=C2
16291211,CCOC(=O)C1=C(NC(=O)NC1C)COC(=O)CC2=CC=CC=C2
578415,C1C2CC3CC1CC(C2)(C3)NC(=O)C4=CC=CC=C4OCC(=O)N
1247370,CN1CCC(CC1)NC(=O)C2=CC=NC=C2
9580658,C\1CSC2=C(/C1=N/O)C=C(C=C2)F
859397,C1=CSC(=C1)CNC(=O)CSC2=NN=NN2C3=CC=C(C=C3)F
950682,COC1=CC=CC=C1N2C(=NNC2=S)C3=NNC(=C3)C4=CC=CO4
3560036,CC1CCCN(C1)C(=O)COC2=CC=C(C=C2)NC3=CC=CC=C3
24685870,CCC(=O)OCC(=O)N=C1N(C=CS1)CC2=CC=C(C=C2)C
9579173,CC1=CC2=C(C=C1)OC=C(C2=O)/C=N/NC(=O)C3=CC=NC=C3
4444485,CCCC(=O)N1CC(=O)NC2=C(C1C3=CC=CC=C3)C=C(C=C2)C
22331397,CC1=CC(=CC(=C1)OCC(CN2C(=CC(=N2)C)C)O)C
2166461,C1COCCN1CCCNC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3
818969,CC1(CC2=CC(=C(C=C2C3=NNC(=S)N31)OC)OC)C
2811842,CC1=CC=C(C=C1)C2=NNC(=O)C(=C2)CC3=CC=NC=C3
20969066,CC1=CC=C(C=C1)C(=O)CCC(=O)NCC2=CC=CC=C2
2349598,C1=CC=C(C=C1)S(=O)(=O)NNC(=O)NC2=CC=C(C=C2)F
864670,CCN1C(=NN=C1SCC(=O)NC2=CC=CC(=C2)C(F)(F)F)C
4085830,CC1=CC2=C(N1C)C=CC(=C2)CNC(=S)NCC3=CC=CC=C3
135445603,COC1=C(C=C(C=C1)/C=C/2\C(=O)NC(=N2)SC)OC
16304559,CC1=CC=CC=C1OCC(=O)OC(C)C(=O)NC2CCCC2
9587153,CC1=CC(=CC=C1)/C(=N/OC(=O)C2=CC=NC=C2)/N
911150,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C3=CC(=CC=C3)F
2741256,CC(C)(C#C)NC(=O)C1=CC=C(C=C1)C2=CC=CC=C2F
24746846,CC(C)(C)SC1=NSC(=N1)NC(=O)NC2=CC(=CC=C2)OC
6471522,CCN1C(=O)C2=CC=CC=C2N(C1=O)CC3=CC=CC(=C3)C
2812187,COC1=CC=C(C=C1)OCC(CNC(=O)C2=CC=CC=C2)O
2994294,CC1=NN=C(S1)SCC(=O)NC2CC2
17275,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.Cl
3157019,C1=CC=C(C=C1)CC2C(=O)N=C(S2)N=C(N)N
932019,CN1C2=CC=CC=C2N=C1NCC3=C(C=C(C=C3)OC)OC
1480047,CC1=C(N=CC=C1)NC(=S)N
972479,CC1=CC=C(C=C1)C(=O)OC2=CC(=C(C=C2)N3C(=O)CCC3=O)C
2111492,CS(=O)(=O)N(CC(=O)NC1=CC=C(C=C1)F)C2CCCCC2
2091258,CC1=C(NC(=C1C(=O)C)C)C(=O)OCC2=CC=C(C=C2)[N+](=O)[O-]
1377232,C1CN(CCC1CC2=CC=CC=C2)CC3=CC(=C(C=C3)F)F
9562751,CC1=CC=CC=C1C(=O)N/N=C/C2=CC=CC3=CC=CC=C32
24819039,CC(C)(C)C(=O)NN=C1CCC(CC1)C2=CC=CC=C2
2809735,C1=CC=C(C=C1)C(CNCC2=CC=CS2)O
25162423,CC1=CC(=NN1CC(=O)NNC(=O)CC(C)C2=CC=CC=C2)C
6883112,CC1=C(C2=CC=CC=C2N1C)/C=N/NC(=O)C3=NNC(=C3)C(C)(C)C
135519953,CC1=NC(=CS1)C/C(=N\N)/C2=C(C=C(C=C2)O)O
16682278,COC1=CC=CC=C1NC2=NC3=CC=CC=C3C(=N2)NCC4=CC=CO4.Cl
24816974,C1=CC=C2C(=C1)C=CC=C2CC(=O)NCC(=O)NC3=CC=CC=C3F
16551100,CC1=NN=C(S1)NC(=O)C2=COCCO2
6456930,COC1=C(C=C(C=C1)C(=O)NCCCNC(=O)C2=CN=CC=C2)OC
6223945,CC(=O)NC1=CC=C(C=C1)/C=C/C2=NC3=C(C=C2)C(=CC=C3)[N+](=O)[O-]
1531453,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)OCCO4)C
685919,C1=CC=C2C(=C1)C3=NNC(=S)N=C3N2CC(=O)O
2872242,CC1CCCCN1C(=O)C2=C(C(=CC(=C2F)F)C)Cl
3538663,C1=CC(=CC(=C1)[N+](=O)[O-])NC(=O)NC2=CC=CS2
135433295,CN(C)C(=N)C1=NNN=C1SCC2=CC(=C(C=C2)Cl)Cl.Cl
3349586,CC(C)CN1C=NC2=C1C(=O)NC(=O)N2CC3=CC=CC=C3
854816,CC1=CC(=NC(=N1)NC2=NC3=CC=CC=C3O2)C
8140709,C1CCC2(CC1)C(=O)N(C(=O)N2)NC(=O)C3=CC(=CC(=C3)F)F
1450984,CC1=C(N=C(S1)NC)C2=CC3=C(C=C2)N(CC3)C(=O)CC(C)(C)C
11947660,C1CS(=O)(=O)CC1NC(=O)CSC2=NC=CC=N2
2337,CCOC(=O)C1=CC=C(C=C1)N
1452679,C1CCC(CC1)C(=O)NC2=NC=C(C=C2)NC(=O)C3=CC(=CC=C3)F
6852403,CC(C)C[C@H]1C(=O)N2CCCC2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN(C5CC6=CNC7=CC=CC(=C67)C5=C4)C)O
6880157,COC1=CC=CC=C1/C=C/C=N/NC(=O)C2=CC=CC=N2
2430520,C1=CC=C2C(=C1)C=CC(=N2)C(=O)NCCC3=CC=C(C=C3)S(=O)(=O)N
3739401,CC1=NN(C(C1)(C(F)(F)F)O)C(=O)C2=C(OC=C2)C
6457308,COC1=C(C=C(C=C1)CNC(=O)C2=CC3=CC=CC=C3O2)OC
677773,CN1CCN(CC1)CC2=C(C=CC=C2Cl)F
921808,CC1=CC2=NN(N=C2C=C1N)C3=CC=C(C=C3)Cl
2631392,CC1=C(C(=CC=C1)C(=O)OCC(=O)N2CCCC2=O)O
24819750,CCC1CCC2=C(C1)C=C(S2)C(=O)NCC3=CC=CC=N3
2146631,C1=CC=C(C=C1)SCC2=CC=C(O2)C(=O)NC3=NC=CS3
3117357,C1=CC=C2C(=C1)C(=O)NC(N2)C3=CC=C(C=C3)Br
885889,C1=CC=C(C=C1)CCCC(=O)NC2=CC(=CC=C2)[N+](=O)[O-]
7218010,C1=CN=C(N=C1)SCC2=CC(=O)C(=CO2)OC(=O)C3=CC=CO3
2404851,C1COCCN1S(=O)(=O)C2=CC=CC(=C2)C3=NNC(=S)O3
3143321,CN(C)CCCN1C(=O)C2=CC3=CC=CC=C3C=C2C1=O
2384579,CC1=C(C2=NS(=O)(=O)CCN2C=C1Cl)Cl
6388801,C/C(=C(/C#N)\C(=O)COC(=O)C1=CC2=C(S1)CCCC2)/N
950875,C1CCC(CC1)N2CNC(=S)N(C2)C3=CC=CC=C3
2805890,C1C(C1(Cl)Cl)CCNS(=O)(=O)C2=CC=C(C=C2)Cl
6463040,CC1=CC(=C(C=C1)OC)NC(=O)C2CCN(CC2)C(=O)C3=CC=CO3
2440519,CCOC1=CC=CC=C1C(=O)NCC(=O)N(C)CC2=CC=CC=C2C
1451308,CCCC1=NN=C(N1CC)SCC(=O)NC2CC2
